scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
17150,65,16,2422,1e:61:b4:ac:79:f2,CSE-306BL,-69
17151,65,16,2432,60:63:4c:31:37:40,CSE-303,-58
17152,65,16,2432,00:22:b0:05:f3:51,CSE-108,-73
17153,65,16,2472,60:63:4c:ac:0c:cb,BTCL_WiFi_15/B,-87
17154,65,16,5200,60:63:4c:31:37:48,dlink,-68
17155,65,16,2457,f2:1f:ea:6b:fb:06,hawk,-72
17156,65,16,5765,34:60:f9:a1:88:63,,-75
17157,65,16,2452,30:b5:c2:ea:5b:44,DataLab@BUET,-59
17158,65,16,5785,bc:22:28:21:09:b7,CSE-206,-73
17159,65,16,2422,1c:61:b4:9c:79:f2,,-72
17160,65,16,2422,bc:22:28:20:b9:f6,CSE-503,-85
17161,65,16,2452,24:2f:d0:88:39:a2,,-69
17162,65,16,2427,20:23:51:9c:f5:ae,,-83
17163,65,16,5765,bc:22:28:21:55:6b,CSE-104,-65
17164,65,16,2417,5c:e9:31:22:bf:96,,-82
17165,65,16,2462,60:63:4c:31:37:60,CSE-306,-67
17166,65,16,2452,36:20:f9:a1:88:62,CSE OFFICE,-54
17167,65,16,2427,a4:2b:b0:01:15:2c,ROOM-503,-83
17168,65,16,5765,36:62:f9:a1:88:63,CSE OFFICE,-75
17169,65,16,5200,60:63:4c:31:37:68,dlink,-85
17170,65,16,2412,bc:62:ce:6a:3a:2a,RBH 204,-83
17171,65,16,2452,26:2f:d0:88:39:a2,IAC,-70
17172,65,16,2437,bc:22:28:21:09:ba,CSE-206,-73
17173,65,16,2452,36:20:f9:a1:88:56,CSE OFFICE,-62
17174,65,16,2412,00:22:b0:05:f3:bc,CSE-204,-68
17175,65,16,2422,1c:61:b4:9c:7a:1a,,-76
17176,65,16,2412,bc:22:28:21:55:6e,CSE-104,-55
17177,65,16,2417,5e:a9:31:22:bb:0a,CSE-LAB,-72
17178,65,16,2412,18:0f:76:c3:06:8d,CSE-304,-56
17179,65,17,2422,1e:61:b4:ac:79:f2,CSE-306BL,-74
17180,65,17,2432,60:63:4c:31:37:40,CSE-303,-58
17181,65,17,2432,00:22:b0:05:f3:51,CSE-108,-74
17182,65,17,5200,60:63:4c:31:37:48,dlink,-67
17183,65,17,2452,34:60:f9:a1:88:56,,-60
17184,65,17,2457,f2:1f:ea:6b:fb:06,hawk,-71
17185,65,17,2452,30:b5:c2:ea:5b:44,DataLab@BUET,-73
17186,65,17,5785,bc:22:28:21:09:b8,,-73
17187,65,17,5785,bc:22:28:21:09:b7,CSE-206,-73
17188,65,17,2417,5e:a9:31:22:be:d6,CSE-LAB,-75
17189,65,17,2427,80:af:ca:11:95:ea,Graduate Lobby,-86
17190,65,17,2422,1c:61:b4:9c:79:f2,,-73
17191,65,17,5765,bc:22:28:21:55:6b,CSE-104,-65
17192,65,17,2462,60:63:4c:31:37:60,CSE-306,-66
17193,65,17,2452,36:20:f9:a1:88:62,CSE OFFICE,-54
17194,65,17,5765,36:62:f9:a1:88:63,CSE OFFICE,-75
17195,65,17,2437,12:99:b1:da:35:37,Galaxy M12 834E,-82
17196,65,17,5200,60:63:4c:31:37:68,dlink,-85
17197,65,17,2427,82:af:ca:21:95:ea,,-87
17198,65,17,2452,36:20:f9:a1:88:56,CSE OFFICE,-61
17199,65,17,2412,00:22:b0:05:f3:bc,CSE-204,-69
17200,65,17,2412,bc:22:28:21:55:6e,CSE-104,-56
17201,65,17,2417,5e:a9:31:22:bb:0a,CSE-LAB,-71
17202,65,17,2412,18:0f:76:c3:06:8d,CSE-304,-56
17203,65,17,2457,10:62:eb:77:b7:42,CSE-G04,-66
17204,65,18,2427,22:23:51:ac:f5:ae,Saiful,-86
17205,65,18,2422,ac:15:a2:84:3d:1a,CSE_OBE_CELL,-83
17206,65,18,2422,1e:61:b4:ac:79:f2,CSE-306BL,-72
17207,65,18,2437,7a:da:88:f6:5d:8c,,-70
17208,65,18,2432,60:63:4c:31:37:40,CSE-303,-58
17209,65,18,2432,00:22:b0:05:f3:51,CSE-108,-79
17210,65,18,2472,60:63:4c:ac:0c:cb,BTCL_WiFi_15/B,-85
17211,65,18,5200,60:63:4c:31:37:48,dlink,-67
17212,65,18,2452,34:60:f9:a1:88:56,,-63
17213,65,18,2452,34:60:f9:a1:88:62,,-53
17214,65,18,2457,f2:1f:ea:6b:fb:06,hawk,-69
17215,65,18,5765,34:60:f9:a1:88:63,,-76
17216,65,18,2417,cc:2d:21:3e:5b:b0,Room 202,-89
17217,65,18,5785,bc:22:28:21:09:b7,CSE-206,-73
17218,65,18,2422,1c:61:b4:9c:79:f2,,-72
17219,65,18,2462,34:e8:94:10:7d:fa,Hall of Fame,-80
17220,65,18,2417,5e:a9:31:22:c8:de,CSE-LAB,-80
17221,65,18,5765,bc:22:28:21:55:6b,CSE-104,-65
17222,65,18,2417,5c:e9:31:22:bf:96,,-82
17223,65,18,2462,60:63:4c:31:37:60,CSE-306,-69
17224,65,18,2452,36:20:f9:a1:88:62,CSE OFFICE,-53
17225,65,18,5765,36:62:f9:a1:88:63,CSE OFFICE,-76
17226,65,18,2437,12:99:b1:da:35:37,Galaxy M12 834E,-84
17227,65,18,5200,60:63:4c:31:37:68,dlink,-86
17228,65,18,2417,5c:e9:31:22:bb:0a,,-70
