scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
284,1,10,2457,36:20:f9:a1:88:56,CSE OFFICE,-66
285,1,10,2432,5e:a9:31:22:bb:0a,CSE-LAB,-67
286,1,10,2462,34:e8:94:10:7d:fa,Hall of Fame,-67
287,1,10,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-69
288,1,10,2432,5c:e9:31:22:bb:0a,,-70
289,1,10,2462,60:63:4c:31:37:60,CSE-306,-72
290,1,10,2457,ac:15:a2:84:3d:1a,CSE_OBE_CELL,-82
291,1,11,2432,60:63:4c:31:37:40,CSE-303,-50
292,1,11,2412,00:22:b0:05:f3:bc,CSE-204,-52
293,1,11,2437,30:b5:c2:ea:5b:44,DataLab@BUET,-55
294,1,11,2472,5c:e8:d3:0a:1e:e0,!FreeNet,-59
295,1,11,2457,bc:22:28:21:09:24,CSE-205,-59
296,1,11,2462,26:94:5a:1b:90:4d,Tatakae🥷,-60
297,1,11,2457,36:20:f9:a1:88:62,CSE OFFICE,-60
298,1,11,2457,36:20:f9:a1:88:56,CSE OFFICE,-60
299,1,11,2457,34:60:f9:a1:88:62,,-60
300,1,11,2457,34:60:f9:a1:88:56,,-62
301,1,11,2462,bc:22:28:21:55:6e,CSE-104,-63
302,1,11,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-63
303,1,11,2437,d2:21:d7:af:f0:ae,Fihad's Galaxy,-63
304,1,11,2437,56:f1:5f:2e:f3:7a,Horion_yj,-66
305,1,11,2432,5e:a9:31:22:bb:0a,CSE-LAB,-67
306,1,11,2462,34:e8:94:10:7d:fa,Hall of Fame,-67
307,1,11,2432,5c:e9:31:22:bb:0a,,-70
308,1,11,2462,60:63:4c:31:37:60,CSE-306,-72
309,1,11,2457,ac:15:a2:84:3d:1a,CSE_OBE_CELL,-82
310,1,11,2462,02:83:7e:72:2b:0b,realme C12i,-84
311,1,12,2457,34:60:f9:a1:88:56,,-62
312,1,12,2462,bc:22:28:21:55:6e,CSE-104,-63
313,1,12,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-63
314,1,12,2437,56:f1:5f:2e:f3:7a,Horion_yj,-66
315,1,12,2432,5e:a9:31:22:bb:0a,CSE-LAB,-67
316,1,12,2462,34:e8:94:10:7d:fa,Hall of Fame,-67
317,1,12,2432,5c:e9:31:22:bb:0a,,-70
318,1,12,2462,60:63:4c:31:37:60,CSE-306,-72
319,1,12,2457,ac:15:a2:84:3d:1a,CSE_OBE_CELL,-82
320,1,12,2462,02:83:7e:72:2b:0b,realme C12i,-84
321,1,13,2412,00:22:b0:05:f3:bc,CSE-204,-45
